3/10/2021 10:00:23 AM
Series 1
-----------------------------------------------
Frequency (kHz)	Degrees (°)
188.223   -176.343
188.233   -175.790
188.243   -175.349
188.252   -174.922
188.262   -174.423
188.272   -174.040
188.281   -173.654
188.291   -173.326
188.301   -172.927
188.311   -172.634
188.320   -172.228
188.330   -171.846
188.340   -171.607
188.349   -171.247
188.359   -170.968
188.369   -170.663
188.379   -170.424
188.388   -170.183
188.398   -169.851
188.408   -169.690
188.418   -169.362
188.427   -169.166
188.437   -168.912
188.447   -168.793
188.456   -168.597
188.466   -168.300
188.476   -168.122
188.486   -167.940
188.495   -167.683
188.505   -167.614
188.515   -167.362
188.524   -167.186
188.534   -167.018
188.544   -166.801
188.554   -166.764
188.563   -166.583
188.573   -166.326
188.583   -166.233
188.593   -166.155
188.602   -165.957
188.612   -165.643
188.622   -165.754
188.631   -165.495
188.641   -165.395
188.651   -165.364
188.661   -165.161
188.670   -165.038
188.680   -164.789
188.690   -164.724
188.700   -164.670
188.709   -164.473
188.719   -164.393
188.729   -164.372
188.738   -164.185
188.748   -164.139
188.758   -164.084
188.768   -163.789
188.777   -163.645
188.787   -163.688
188.797   -163.593
188.806   -163.453
188.816   -163.300
188.826   -163.291
188.836   -163.190
188.845   -163.027
188.855   -162.913
188.865   -162.829
188.875   -162.828
188.884   -162.661
188.894   -162.569
188.904   -162.401
188.913   -162.360
188.923   -162.299
188.933   -162.212
188.943   -162.168
188.952   -162.043
188.962   -162.099
188.972   -162.073
188.981   -161.915
188.991   -161.627
189.001   -161.532
189.011   -161.431
189.020   -161.519
189.030   -161.384
189.040   -161.419
189.050   -161.226
189.059   -161.190
189.069   -161.198
189.079   -161.030
189.088   -160.928
189.098   -160.964
189.108   -160.792
189.118   -160.674
189.127   -160.727
189.137   -160.588
189.147   -160.524
189.157   -160.541
189.166   -160.393
189.176   -160.335
189.186   -160.541
189.195   -160.122
189.205   -160.085
189.215   -159.941
189.225   -160.006
189.234   -159.822
189.244   -159.786
189.254   -159.895
189.263   -159.725
189.273   -159.698
189.283   -159.661
189.293   -159.558
189.302   -159.337
189.312   -159.217
189.322   -159.510
189.332   -159.387
189.341   -159.110
189.351   -159.167
189.361   -159.136
189.370   -158.978
189.380   -159.075
189.390   -158.756
189.400   -158.754
189.409   -158.775
189.419   -158.622
189.429   -158.749
189.438   -158.607
189.448   -158.764
189.458   -158.453
189.468   -158.574
189.477   -158.468
189.487   -158.419
189.497   -158.331
189.507   -158.271
189.516   -158.025
189.526   -158.328
189.536   -158.165
189.545   -158.248
189.555   -158.069
189.565   -158.053
189.575   -158.101
189.584   -157.994
189.594   -157.623
189.604   -157.918
189.614   -157.683
189.623   -157.983
189.633   -157.759
189.643   -157.619
189.652   -157.636
189.662   -157.549
189.672   -157.498
189.682   -157.314
189.691   -157.590
189.701   -157.452
189.711   -157.633
189.720   -157.246
189.730   -157.535
189.740   -157.470
189.750   -157.467
189.759   -157.117
189.769   -157.197
189.779   -157.143
189.789   -156.936
189.798   -157.177
189.808   -157.073
189.818   -157.067
189.827   -156.926
189.837   -157.029
189.847   -156.741
189.857   -156.928
189.866   -156.896
189.876   -157.074
189.886   -156.782
189.895   -156.958
189.905   -156.912
189.915   -157.025
189.925   -156.974
189.934   -156.878
189.944   -156.665
189.954   -156.738
189.964   -156.629
189.973   -157.024
189.983   -157.154
189.993   -156.871
190.002   -156.820
190.012   -156.711
190.022   -156.563
190.032   -156.779
190.041   -156.555
190.051   -156.742
190.061   -156.747
190.071   -156.495
190.080   -157.041
190.090   -156.730
190.100   -156.746
190.109   -156.934
190.119   -156.763
190.129   -156.926
190.139   -156.713
190.148   -156.735
190.158   -156.898
190.168   -156.755
190.177   -156.673
190.187   -156.823
190.197   -156.655
190.207   -156.593
190.216   -156.745
190.226   -157.100
190.236   -156.808
190.246   -156.836
190.255   -156.782
190.265   -156.954
190.275   -156.986
190.284   -156.574
190.294   -156.913
190.304   -156.814
190.314   -156.706
190.323   -156.753
190.333   -157.062
190.343   -156.640
190.352   -156.655
190.362   -156.867
190.372   -156.756
190.382   -156.671
190.391   -157.192
190.401   -156.747
190.411   -156.862
190.421   -156.924
190.430   -156.769
190.440   -156.761
190.450   -156.804
190.459   -156.782
190.469   -156.648
190.479   -156.773
190.489   -156.924
190.498   -156.946
190.508   -156.847
190.518   -157.113
190.528   -156.828
190.537   -156.984
190.547   -156.801
190.557   -157.031
190.566   -157.150
190.576   -156.904
190.586   -156.713
190.596   -157.049
190.605   -157.013
190.615   -157.209
190.625   -156.585
190.634   -157.249
190.644   -157.008
190.654   -157.077
190.664   -157.236
190.673   -157.578
190.683   -157.173
190.693   -156.979
190.703   -156.920
190.712   -157.151
190.722   -156.534
190.732   -157.083
190.741   -156.442
190.751   -157.136
190.761   -157.146
190.771   -157.406
190.780   -156.870
190.790   -156.655
190.800   -157.004
190.810   -156.942
190.819   -156.988
190.829   -156.738
190.839   -156.798
190.848   -156.806
190.858   -156.575
190.868   -156.789
190.878   -157.111
190.887   -156.847
190.897   -157.098
190.907   -156.925
190.916   -157.045
190.926   -156.916
190.936   -156.807
190.946   -156.828
190.955   -156.653
190.965   -156.773
190.975   -156.999
190.985   -156.919
190.994   -156.840
191.004   -156.971
191.014   -156.744
191.023   -156.772
191.033   -157.198
191.043   -156.793
191.053   -156.810
191.062   -156.641
191.072   -156.747
191.082   -157.395
191.091   -156.892
191.101   -156.356
191.111   -157.152
191.121   -156.752
191.130   -156.904
191.140   -157.024
191.150   -157.129
191.160   -156.282
191.169   -156.313
191.179   -156.931
191.189   -156.856
191.198   -156.602
191.208   -156.617
191.218   -156.873
191.228   -156.626
191.237   -156.797
191.247   -156.633
191.257   -156.533
191.267   -156.757
191.276   -156.499
191.286   -156.768
191.296   -156.433
191.305   -156.521
191.315   -156.753
191.325   -156.748
191.335   -156.372
191.344   -156.694
191.354   -156.992
191.364   -156.518
191.373   -156.629
191.383   -156.483
191.393   -156.710
191.403   -156.770
191.412   -156.548
191.422   -156.586
191.432   -156.621
191.442   -156.388
191.451   -156.751
191.461   -156.186
191.471   -157.043
191.480   -156.606
191.490   -156.582
191.500   -156.528
191.510   -156.681
191.519   -156.626
191.529   -156.805
191.539   -156.364
191.548   -156.442
191.558   -156.431
191.568   -156.502
191.578   -156.568
191.587   -156.567
191.597   -156.405
191.607   -156.503
191.617   -156.663
191.626   -156.663
191.636   -157.119
191.646   -156.519
191.655   -156.656
191.665   -156.419
191.675   -156.535
191.685   -156.941
191.694   -155.858
191.704   -156.233
191.714   -156.929
191.724   -156.383
191.733   -156.453
191.743   -156.918
191.753   -156.206
191.762   -156.508
191.772   -156.596
191.782   -156.461
191.792   -156.114
191.801   -156.425
191.811   -156.475
191.821   -156.610
191.830   -156.391
191.840   -156.885
191.850   -156.841
191.860   -155.968
191.869   -156.439
191.879   -156.222
191.889   -156.534
191.899   -156.789
191.908   -156.457
191.918   -156.022
191.928   -156.188
191.937   -156.227
191.947   -156.487
191.957   -156.076
191.967   -156.248
191.976   -156.335
191.986   -156.227
191.996   -156.649
192.005   -156.171
192.015   -155.812
192.025   -156.409
192.035   -156.157
192.044   -156.556
192.054   -156.591
192.064   -156.139
192.074   -156.047
192.083   -156.571
192.093   -156.418
192.103   -156.310
192.112   -156.364
192.122   -156.682
192.132   -156.453
192.142   -155.757
192.151   -156.252
192.161   -156.454
192.171   -156.348
192.181   -156.109
192.190   -156.354
192.200   -156.216
192.210   -156.356
192.219   -156.208
192.229   -155.913
192.239   -156.489
192.249   -156.208
192.258   -155.896
192.268   -156.023
192.278   -155.846
192.287   -156.004
192.297   -155.753
192.307   -155.449
192.317   -155.660
192.326   -155.769
192.336   -156.288
192.346   -155.583
192.356   -155.459
192.365   -155.754
192.375   -155.796
192.385   -155.143
192.394   -155.563
192.404   -155.513
192.414   -155.697
192.424   -155.589
192.433   -155.990
192.443   -155.950
192.453   -155.441
192.462   -155.784
192.472   -155.629
192.482   -155.306
192.492   -155.443
192.501   -155.099
192.511   -156.023
192.521   -155.226
192.531   -155.330
192.540   -155.277
192.550   -155.202
192.560   -155.524
192.569   -155.019
192.579   -155.220
192.589   -155.369
192.599   -155.245
192.608   -155.160
192.618   -155.071
192.628   -154.705
192.638   -155.121
192.647   -155.411
192.657   -155.616
192.667   -155.155
192.676   -154.826
192.686   -155.492
192.696   -154.572
192.706   -154.849
192.715   -154.433
192.725   -155.405
192.735   -155.437
192.744   -154.759
192.754   -154.758
192.764   -154.498
192.774   -154.749
192.783   -154.418
192.793   -154.350
192.803   -154.846
192.813   -154.588
192.822   -154.439
192.832   -154.403
192.842   -154.492
192.851   -154.974
192.861   -154.189
192.871   -154.197
192.881   -153.654
192.890   -154.574
192.900   -153.926
192.910   -154.291
192.919   -154.378
192.929   -153.846
192.939   -153.631
192.949   -154.105
192.958   -153.673
192.968   -153.917
192.978   -153.826
192.988   -153.766
192.997   -154.077
193.007   -153.735
193.017   -153.710
193.026   -153.756
193.036   -153.160
193.046   -153.452
193.056   -152.762
193.065   -152.908
193.075   -153.045
193.085   -153.094
193.095   -152.951
193.104   -152.855



