3/10/2021 9:56:00 AM
Series 1
-----------------------------------------------
Frequency (kHz)	Degrees (°)
185.073   1.731
185.082   2.181
185.092   1.993
185.102   2.558
185.112   2.726
185.121   2.967
185.131   3.414
185.141   3.602
185.150   4.081
185.160   3.799
185.170   4.537
185.180   4.754
185.189   5.110
185.199   5.170
185.209   5.245
185.218   5.635
185.228   5.544
185.238   6.092
185.248   6.458
185.257   6.096
185.267   6.901
185.277   6.863
185.287   7.466
185.296   7.532
185.306   8.079
185.316   8.172
185.325   8.443
185.335   8.718
185.345   8.787
185.355   9.212
185.364   9.568
185.374   9.793
185.384   9.777
185.394   10.295
185.403   10.465
185.413   10.632
185.423   11.046
185.432   11.258
185.442   11.143
185.452   11.482
185.462   11.744
185.471   12.026
185.481   12.317
185.491   12.432
185.500   12.505
185.510   12.775
185.520   13.331
185.530   13.422
185.539   13.618
185.549   13.954
185.559   14.103
185.569   14.410
185.578   14.493
185.588   14.867
185.598   14.844
185.607   15.371
185.617   15.363
185.627   15.539
185.637   15.716
185.646   15.995
185.656   16.339
185.666   16.261
185.676   16.520
185.685   16.730
185.695   16.782
185.705   16.921
185.714   17.207
185.724   17.522
185.734   17.759
185.744   17.934
185.753   17.815
185.763   18.081
185.773   18.187
185.782   18.821
185.792   18.700
185.802   19.065
185.812   19.130
185.821   19.338
185.831   19.503
185.841   19.701
185.851   19.892
185.860   19.874
185.870   20.058
185.880   20.339
185.889   20.340
185.899   20.504
185.909   20.594
185.919   20.850
185.928   21.183
185.938   21.217
185.948   21.394
185.957   21.705
185.967   21.748
185.977   21.948
185.987   22.204
185.996   22.136
186.006   22.443
186.016   22.787
186.026   22.714
186.035   22.847
186.045   23.014
186.055   23.175
186.064   23.264
186.074   23.523
186.084   23.489
186.094   23.710
186.103   23.693
186.113   24.012
186.123   23.969
186.133   24.347
186.142   24.484
186.152   24.540
186.162   24.630
186.171   24.573
186.181   25.044
186.191   25.254
186.201   25.358
186.210   25.301
186.220   25.465
186.230   25.544
186.239   25.711
186.249   25.929
186.259   25.893
186.269   26.210
186.278   26.143
186.288   26.394
186.298   26.445
186.308   26.557
186.317   26.745
186.327   26.771
186.337   27.010
186.346   27.133
186.356   27.376
186.366   27.497
186.376   27.447
186.385   27.469
186.395   27.863
186.405   27.867
186.414   27.988
186.424   27.978
186.434   28.159
186.444   28.345
186.453   28.429
186.463   28.476
186.473   28.691
186.483   28.750
186.492   28.788
186.502   28.974
186.512   29.019
186.521   29.253
186.531   29.257
186.541   29.462
186.551   29.602
186.560   29.652
186.570   29.674
186.580   29.824
186.590   29.945
186.599   30.161
186.609   30.306
186.619   30.263
186.628   30.380
186.638   30.598
186.648   30.521
186.658   30.685
186.667   30.834
186.677   30.852
186.687   30.941
186.696   31.087
186.706   31.252
186.716   31.454
186.726   31.466
186.735   31.640
186.745   31.710
186.755   31.776
186.765   31.803
186.774   32.046
186.784   32.077
186.794   32.158
186.803   32.217
186.813   32.525
186.823   32.469
186.833   32.718
186.842   32.788
186.852   33.034
186.862   32.938
186.871   33.092
186.881   33.054
186.891   33.301
186.901   33.447
186.910   33.605
186.920   33.673
186.930   33.640
186.940   33.876
186.949   34.061
186.959   34.099
186.969   34.257
186.978   34.441
186.988   34.572
186.998   34.517
187.008   34.713
187.017   34.809
187.027   34.979
187.037   35.123
187.047   35.300
187.056   35.326
187.066   35.467
187.076   35.703
187.085   35.775
187.095   35.941
187.105   36.105
187.115   36.141
187.124   36.425
187.134   36.554
187.144   36.571
187.153   36.824
187.163   36.982
187.173   37.194
187.183   37.350
187.192   37.523
187.202   37.625
187.212   37.806
187.222   37.968
187.231   38.187
187.241   38.388
187.251   38.610
187.260   38.721
187.270   38.935
187.280   39.155
187.290   39.446
187.299   39.649
187.309   39.777
187.319   40.155
187.328   40.372
187.338   40.580
187.348   40.817
187.358   41.052
187.367   41.464
187.377   41.651
187.387   41.956
187.397   42.320
187.406   42.648
187.416   42.998
187.426   43.275
187.435   43.655
187.445   44.024
187.455   44.471
187.465   44.824
187.474   45.162
187.484   45.558
187.494   45.979
187.504   46.921
187.513   47.328
187.523   47.724
187.533   48.293
187.542   48.968
187.552   49.535
187.562   50.158
187.572   50.900
187.581   51.596
187.591   52.389
187.601   53.151
187.610   54.028
187.620   54.954
187.630   55.906
187.640   56.961
187.649   58.053
187.659   59.232
187.669   60.453
187.679   61.783
187.688   63.154
187.698   64.640
187.708   66.264
187.717   67.979
187.727   69.815
187.737   71.743
187.747   73.834
187.756   76.038
187.766   78.398
187.776   80.931
187.785   83.629
187.795   86.458
187.805   89.487
187.815   92.642
187.824   95.998
187.834   99.490
187.844   103.155
187.854   106.935
187.863   110.813
187.873   114.783
187.883   118.808
187.892   122.834
187.902   126.828
187.912   130.790
187.922   134.619
187.931   138.327
187.941   141.860
187.951   145.198
187.961   148.352
187.970   151.287
187.980   154.019
187.990   156.550
187.999   158.869
188.009   160.983
188.019   162.989
188.029   164.841
188.038   166.527
188.048   168.087
188.058   169.501
188.067   170.896
188.077   172.190
188.087   173.333
188.097   174.409
188.106   175.421
188.116   176.436
188.126   177.280
188.136   178.205
188.145   178.999
188.155   179.746
188.165   -179.617
188.174   -178.902
188.184   -178.314
188.194   -177.703
188.204   -177.067
188.213   -176.593
188.223   -176.002
188.233   -175.498
188.243   -175.050
188.252   -174.615
188.262   -174.095
188.272   -173.764
188.281   -173.395
188.291   -173.033
188.301   -172.589
188.311   -172.294
188.320   -171.883
188.330   -171.611
188.340   -171.298
188.349   -171.008
188.359   -170.641
188.369   -170.487
188.379   -170.138
188.388   -169.874
188.398   -169.741
188.408   -169.342
188.418   -169.144
188.427   -168.906
188.437   -168.721
188.447   -168.429
188.456   -168.311
188.466   -168.097
188.476   -167.838
188.486   -167.760
188.495   -167.448
188.505   -167.267
188.515   -167.115
188.524   -166.906
188.534   -166.916
188.544   -166.605
188.554   -166.375
188.563   -166.345
188.573   -166.141
188.583   -165.976
188.593   -165.782
188.602   -165.729
188.612   -165.593
188.622   -165.555
188.631   -165.407
188.641   -165.216
188.651   -165.052
188.661   -164.857
188.670   -164.821
188.680   -164.740
188.690   -164.485
188.700   -164.372
188.709   -164.318
188.719   -164.159
188.729   -164.195
188.738   -163.958
188.748   -163.885
188.758   -163.966
188.768   -163.529
188.777   -163.577
188.787   -163.489
188.797   -163.411
188.806   -163.348
188.816   -163.234
188.826   -163.027
188.836   -162.915
188.845   -162.940
188.855   -162.733
188.865   -162.769
188.875   -162.569
188.884   -162.640
188.894   -162.362
188.904   -162.336
188.913   -161.992
188.923   -162.202
188.933   -162.049
188.943   -161.930
188.952   -161.761
188.962   -161.723
188.972   -161.761
188.981   -161.599
188.991   -161.470
189.001   -161.398
189.011   -161.402
189.020   -161.298
189.030   -161.148
189.040   -161.392
189.050   -161.200
189.059   -160.980
189.069   -160.767
189.079   -160.887
189.088   -160.788
189.098   -160.878
189.108   -160.565
189.118   -160.414
189.127   -160.557
189.137   -160.620
189.147   -160.436
189.157   -160.201
189.166   -160.291
189.176   -160.027
189.186   -160.200
189.195   -159.938
189.205   -160.131
189.215   -159.913
189.225   -159.884
189.234   -159.814
189.244   -159.626
189.254   -159.355
189.263   -159.213
189.273   -159.476
189.283   -159.450
189.293   -159.471
189.302   -159.425
189.312   -159.355
189.322   -159.109
189.332   -159.110
189.341   -159.037
189.351   -158.989
189.361   -158.975
189.370   -158.839
189.380   -158.823
189.390   -158.805
189.400   -158.497
189.409   -158.596
189.419   -158.584
189.429   -158.545
189.438   -158.379
189.448   -158.319
189.458   -158.280
189.468   -158.364
189.477   -158.122
189.487   -158.303
189.497   -158.216
189.507   -158.134
189.516   -157.917
189.526   -158.034
189.536   -157.814
189.545   -157.841
189.555   -157.930
189.565   -157.780
189.575   -157.783
189.584   -157.564
189.594   -157.531
189.604   -157.538
189.614   -157.941
189.623   -157.575
189.633   -157.747
189.643   -157.320
189.652   -157.439
189.662   -157.429
189.672   -157.314
189.682   -157.306
189.691   -157.537
189.701   -157.081
189.711   -157.195
189.720   -157.209
189.730   -157.123
189.740   -157.178
189.750   -156.924
189.759   -157.190
189.769   -157.041
189.779   -156.981
189.789   -157.161
189.798   -156.756
189.808   -156.915
189.818   -156.944
189.827   -156.923
189.837   -156.992
189.847   -156.804
189.857   -157.123
189.866   -156.673
189.876   -156.615
189.886   -156.906
189.895   -156.671
189.905   -156.660
189.915   -156.607
189.925   -156.736
189.934   -156.393
189.944   -156.685
189.954   -156.470
189.964   -156.635
189.973   -156.425
189.983   -156.532
189.993   -156.316
190.002   -156.752
190.012   -156.582
190.022   -156.437
190.032   -156.418
190.041   -156.355
190.051   -156.569
190.061   -156.607
190.071   -156.374
190.080   -156.581
190.090   -156.402
190.100   -156.551
190.109   -156.455
190.119   -156.568
190.129   -156.679
190.139   -156.505
190.148   -156.520
190.158   -156.315
190.168   -156.520
190.177   -156.544
190.187   -156.697
190.197   -156.146
190.207   -156.260
190.216   -156.421
190.226   -156.342
190.236   -156.612
190.246   -156.520
190.255   -156.884
190.265   -156.467
190.275   -156.664
190.284   -156.458
190.294   -156.830
190.304   -156.622
190.314   -156.531
190.323   -156.869
190.333   -156.639
190.343   -156.421
190.352   -156.715
190.362   -156.669
190.372   -156.715
190.382   -156.757
190.391   -156.810
190.401   -156.609
190.411   -156.892
190.421   -156.707
190.430   -156.862
190.440   -156.503
190.450   -156.497
190.459   -156.713
190.469   -156.283
190.479   -156.564
190.489   -156.732
190.498   -156.514
190.508   -156.777
190.518   -156.673
190.528   -156.807
190.537   -156.579
190.547   -156.566
190.557   -156.378
190.566   -156.484
190.576   -156.471
190.586   -156.687
190.596   -156.593
190.605   -156.415
190.615   -156.681
190.625   -156.623
190.634   -156.918
190.644   -156.666
190.654   -157.021
190.664   -156.355
190.673   -156.987
190.683   -156.940
190.693   -157.305
190.703   -156.017
190.712   -157.081
190.722   -156.454
190.732   -156.621
190.741   -156.726
190.751   -156.705
190.761   -156.395
190.771   -156.653
190.780   -156.655
190.790   -156.457
190.800   -156.405
190.810   -156.622
190.819   -156.728
190.829   -156.649
190.839   -156.682
190.848   -156.706
190.858   -156.544
190.868   -156.540
190.878   -156.667
190.887   -156.403
190.897   -156.442
190.907   -156.805
190.916   -156.896
190.926   -156.257
190.936   -156.608
190.946   -156.178
190.955   -156.744
190.965   -156.414
190.975   -156.226
190.985   -156.344
190.994   -156.669
191.004   -156.486
191.014   -156.682
191.023   -156.639
191.033   -156.212
191.043   -157.167
191.053   -156.559
191.062   -156.615
191.072   -156.702
191.082   -156.820
191.091   -156.643
191.101   -156.524
191.111   -156.609
191.121   -156.213
191.130   -156.403
191.140   -156.715
191.150   -156.327
191.160   -156.563
191.169   -156.409
191.179   -156.866
191.189   -156.866
191.198   -156.566
191.208   -157.027
191.218   -156.214
191.228   -156.323
191.237   -156.465
191.247   -156.463
191.257   -156.687
191.267   -156.409
191.276   -156.805
191.286   -156.459
191.296   -156.749
191.305   -156.559
191.315   -156.813
191.325   -156.690
191.335   -156.434
191.344   -156.892
191.354   -156.249
191.364   -156.395
191.373   -155.926
191.383   -156.706
191.393   -156.507
191.403   -156.631
191.412   -156.334
191.422   -156.533
191.432   -156.455
191.442   -156.017
191.451   -156.437
191.461   -156.242
191.471   -156.305
191.480   -156.530
191.490   -156.287
191.500   -156.654
191.510   -156.766
191.519   -156.927
191.529   -155.872
191.539   -156.519
191.548   -156.377
191.558   -156.190
191.568   -156.353
191.578   -156.515
191.587   -156.333
191.597   -156.228
191.607   -156.298
191.617   -156.551
191.626   -156.212
191.636   -156.276
191.646   -156.061
191.655   -155.713
191.665   -156.361
191.675   -156.034
191.685   -156.471
191.694   -156.329
191.704   -155.946
191.714   -156.488
191.724   -156.377
191.733   -156.696
191.743   -155.689
191.753   -155.649
191.762   -156.339
191.772   -156.102
191.782   -156.548
191.792   -156.303
191.801   -156.539
191.811   -156.536
191.821   -156.609
191.830   -156.280
191.840   -156.221
191.850   -156.081
191.860   -156.442
191.869   -156.682
191.879   -156.377
191.889   -156.343
191.899   -156.070
191.908   -156.374
191.918   -155.991
191.928   -156.015
191.937   -156.785
191.947   -156.240
191.957   -155.813
191.967   -156.309
191.976   -156.229
191.986   -156.326
191.996   -155.833
192.005   -156.289
192.015   -156.159
192.025   -155.934
192.035   -155.996
192.044   -156.278
192.054   -156.246
192.064   -156.184
192.074   -156.243
192.083   -156.166
192.093   -156.168
192.103   -156.349
192.112   -156.461
192.122   -156.200
192.132   -156.171
192.142   -156.152
192.151   -156.080
192.161   -155.967
192.171   -155.688
192.181   -156.540
192.190   -155.300
192.200   -155.796
192.210   -155.367
192.219   -155.960
192.229   -155.804
192.239   -155.598
192.249   -156.203
192.258   -155.379
192.268   -156.143
192.278   -155.826
192.287   -156.022
192.297   -155.517
192.307   -155.737
192.317   -155.258
192.326   -155.919
192.336   -155.958
192.346   -155.872
192.356   -155.104
192.365   -155.425
192.375   -155.825
192.385   -156.098
192.394   -155.995
192.404   -155.625
192.414   -155.914
192.424   -155.265
192.433   -155.615
192.443   -155.533
192.453   -155.123
192.462   -155.572
192.472   -155.169
192.482   -155.345
192.492   -155.069
192.501   -155.578
192.511   -155.535
192.521   -155.176
192.531   -155.598
192.540   -154.756
192.550   -154.865
192.560   -155.114
192.569   -155.506
192.579   -154.994
192.589   -154.791
192.599   -154.894
192.608   -155.315
192.618   -155.023
192.628   -155.291
192.638   -154.758
192.647   -154.405
192.657   -154.880
192.667   -154.336
192.676   -154.619
192.686   -154.942
192.696   -154.727
192.706   -155.007
192.715   -154.848
192.725   -154.876
192.735   -155.134
192.744   -154.671
192.754   -154.580
192.764   -154.710
192.774   -154.587
192.783   -154.507
192.793   -154.386
192.803   -154.818
192.813   -155.251
192.822   -154.376
192.832   -154.494
192.842   -154.668
192.851   -154.104
192.861   -154.025
192.871   -154.464
192.881   -154.398
192.890   -153.803
192.900   -153.905
192.910   -154.363
192.919   -153.984
192.929   -154.539
192.939   -153.916
192.949   -153.600
192.958   -153.279
192.968   -153.585
192.978   -153.502
192.988   -153.824
192.997   -153.449
193.007   -152.738
193.017   -153.733
193.026   -153.529
193.036   -153.175
193.046   -153.320
193.056   -152.888
193.065   -153.237
193.075   -153.215
193.085   -152.885
193.095   -152.983
193.104   -152.696



